19/02/2022 15:06:20 (Std) 	Creating falagard mapping for type 'TaharezLook/GroupBox' using base type 'CEGUI/GroupBox', window renderer 'Falagard/Default' Look'N'Feel 'TaharezLook/GroupBox' and RenderEffect ''. (0077CF80)
19/02/2022 15:06:20 (Std) 	Creating falagard mapping for type 'TaharezLook/Tree' using base type 'CEGUI/Tree', window renderer 'Falagard/Tree' Look'N'Feel 'TaharezLook/Tree' and RenderEffect ''. (0077CF80)
19/02/2022 15:06:20 (Std) 	Started creation of Scheme from XML specification:
19/02/2022 15:06:20 (Std) 	---- CEGUI GUIScheme name: OgreTray
19/02/2022 15:06:20 (Std) 	Started creation of Imageset from XML specification:
19/02/2022 15:06:20 (Std) 	---- CEGUI Imageset name: OgreTrayImages
19/02/2022 15:06:20 (Std) 	---- Source texture file: OgreTrayImages.png in resource group: (Default)
19/02/2022 15:06:20 (Std) 	Started creation of Font from XML specification:
19/02/2022 15:06:20 (Std) 	---- CEGUI font name: DejaVuSans-10
19/02/2022 15:06:20 (Std) 	----       Font type: FreeType
19/02/2022 15:06:20 (Std) 	----     Source file: DejaVuSans.ttf in resource group: (Default)
19/02/2022 15:06:20 (Std) 	---- Real point size: 10
19/02/2022 15:06:20 (Std) 	---- Returning existing instance of Font named 'DejaVuSans-10'.
19/02/2022 15:06:20 (Std) 	===== Falagard 'root' element: look and feel parsing begins =====
19/02/2022 15:06:20 (Std) 	===== Look and feel parsing completed =====
19/02/2022 15:06:20 (Std) 	No window renderer factories specified for module 'CEGUIFalagardWRBase' - adding all available factories...
19/02/2022 15:06:20 (Std) 	Creating falagard mapping for type 'OgreTray/Button' using base type 'CEGUI/PushButton', window renderer 'Falagard/Button' Look'N'Feel 'OgreTray/PushButton' and RenderEffect ''. (0077CF80)
19/02/2022 15:06:20 (Std) 	Creating falagard mapping for type 'OgreTray/Titlebar' using base type 'CEGUI/Titlebar', window renderer 'Falagard/Titlebar' Look'N'Feel 'OgreTray/Titlebar' and RenderEffect ''. (0077CF80)
19/02/2022 15:06:20 (Std) 	Creating falagard mapping for type 'OgreTray/FrameWindow' using base type 'CEGUI/FrameWindow', window renderer 'Falagard/FrameWindow' Look'N'Feel 'OgreTray/FrameWindow' and RenderEffect ''. (0077CF80)
19/02/2022 15:06:20 (Std) 	Creating falagard mapping for type 'OgreTray/Thumb' using base type 'CEGUI/Thumb', window renderer 'Falagard/Button' Look'N'Feel 'OgreTray/Thumb' and RenderEffect ''. (0077CF80)
19/02/2022 15:06:20 (Std) 	Creating falagard mapping for type 'OgreTray/VerticalScrollbar' using base type 'CEGUI/Scrollbar', window renderer 'Falagard/Scrollbar' Look'N'Feel 'OgreTray/VerticalScrollbar' and RenderEffect ''. (0077CF80)
19/02/2022 15:06:20 (Std) 	Creating falagard mapping for type 'OgreTray/HorizontalScrollbar' using base type 'CEGUI/Scrollbar', window renderer 'Falagard/Scrollbar' Look'N'Feel 'OgreTray/HorizontalScrollbar' and RenderEffect ''. (0077CF80)
19/02/2022 15:06:20 (Std) 	Creating falagard mapping for type 'OgreTray/StaticText' using base type 'DefaultWindow', window renderer 'Falagard/StaticText' Look'N'Feel 'OgreTray/StaticText' and RenderEffect ''. (0077CF80)
19/02/2022 15:06:20 (Std) 	Creating falagard mapping for type 'OgreTray/Title' using base type 'DefaultWindow', window renderer 'Falagard/Default' Look'N'Feel 'OgreTray/MiniTray' and RenderEffect ''. (0077CF80)
19/02/2022 15:06:20 (Std) 	Creating falagard mapping for type 'OgreTray/CaptionedStaticText' using base type 'DefaultWindow', window renderer 'Falagard/StaticText' Look'N'Feel 'OgreTray/CaptionedStaticText' and RenderEffect ''. (0077CF80)
19/02/2022 15:06:20 (Std) 	Creating falagard mapping for type 'OgreTray/ProgressBar' using base type 'CEGUI/ProgressBar', window renderer 'Falagard/ProgressBar' Look'N'Feel 'OgreTray/ProgressBar' and RenderEffect ''. (0077CF80)
19/02/2022 15:06:20 (Std) 	Creating falagard mapping for type 'OgreTray/Editbox' using base type 'CEGUI/Editbox', window renderer 'Falagard/Editbox' Look'N'Feel 'OgreTray/Editbox' and RenderEffect ''. (0077CF80)
19/02/2022 15:06:20 (Std) 	Creating falagard mapping for type 'OgreTray/MultiLineEditbox' using base type 'CEGUI/MultiLineEditbox', window renderer 'Falagard/MultiLineEditbox' Look'N'Feel 'OgreTray/MultiLineEditbox' and RenderEffect ''. (0077CF80)
19/02/2022 15:06:20 (Std) 	Creating falagard mapping for type 'OgreTray/Listbox' using base type 'CEGUI/Listbox', window renderer 'Falagard/Listbox' Look'N'Feel 'OgreTray/Listbox' and RenderEffect ''. (0077CF80)
19/02/2022 15:06:20 (Std) 	Creating falagard mapping for type 'OgreTray/ComboDropList' using base type 'CEGUI/ComboDropList', window renderer 'Falagard/Listbox' Look'N'Feel 'OgreTray/Listbox' and RenderEffect ''. (0077CF80)
19/02/2022 15:06:20 (Std) 	Creating falagard mapping for type 'OgreTray/Combobox' using base type 'CEGUI/Combobox', window renderer 'Falagard/Default' Look'N'Feel 'OgreTray/Combobox' and RenderEffect ''. (0077CF80)
19/02/2022 15:06:20 (Std) 	Creating falagard mapping for type 'OgreTray/DropDownMenu' using base type 'CEGUI/Combobox', window renderer 'Falagard/Default' Look'N'Feel 'OgreTray/DropDownMenu' and RenderEffect ''. (0077CF80)
19/02/2022 15:06:20 (Std) 	Creating falagard mapping for type 'OgreTray/Group' using base type 'DefaultWindow', window renderer 'Falagard/Default' Look'N'Feel 'OgreTray/Group' and RenderEffect ''. (0077CF80)
19/02/2022 15:06:20 (Std) 	Creating falagard mapping for type 'OgreTray/Checkbox' using base type 'CEGUI/Checkbox', window renderer 'Falagard/ToggleButton' Look'N'Feel 'OgreTray/Checkbox' and RenderEffect ''. (0077CF80)
19/02/2022 15:06:20 (Std) 	Creating falagard mapping for type 'OgreTray/RadioButton' using base type 'CEGUI/RadioButton', window renderer 'Falagard/ToggleButton' Look'N'Feel 'OgreTray/RadioButton' and RenderEffect ''. (0077CF80)
19/02/2022 15:06:20 (Std) 	Creating falagard mapping for type 'OgreTray/Slider' using base type 'CEGUI/Slider', window renderer 'Falagard/Slider' Look'N'Feel 'OgreTray/Slider' and RenderEffect ''. (0077CF80)
19/02/2022 15:06:20 (Std) 	Creating falagard mapping for type 'OgreTray/StaticImage' using base type 'DefaultWindow', window renderer 'Falagard/StaticImage' Look'N'Feel 'OgreTray/StaticImage' and RenderEffect ''. (0077CF80)
19/02/2022 15:06:20 (Std) 	Creating falagard mapping for type 'OgreTray/AltStaticImage' using base type 'DefaultWindow', window renderer 'Falagard/Default' Look'N'Feel 'OgreTray/AltStaticImage' and RenderEffect ''. (0077CF80)
19/02/2022 15:06:20 (Std) 	Creating falagard mapping for type 'OgreTray/Tooltip' using base type 'CEGUI/Tooltip', window renderer 'Falagard/Tooltip' Look'N'Feel 'OgreTray/Tooltip' and RenderEffect ''. (0077CF80)
19/02/2022 15:06:20 (Std) 	Creating falagard mapping for type 'OgreTray/ItemListbox' using base type 'CEGUI/ItemListbox', window renderer 'Falagard/ItemListbox' Look'N'Feel 'OgreTray/ItemListbox' and RenderEffect ''. (0077CF80)
19/02/2022 15:06:20 (Std) 	Creating falagard mapping for type 'OgreTray/ListboxItem' using base type 'CEGUI/ItemEntry', window renderer 'Falagard/ItemEntry' Look'N'Feel 'OgreTray/ListboxItem' and RenderEffect ''. (0077CF80)
19/02/2022 15:06:20 (Std) 	Creating falagard mapping for type 'OgreTray/Spinner' using base type 'CEGUI/Spinner', window renderer 'Falagard/Default' Look'N'Feel 'OgreTray/Spinner' and RenderEffect ''. (0077CF80)
19/02/2022 15:06:20 (Std) 	Creating falagard mapping for type 'OgreTray/ScrollablePane' using base type 'CEGUI/ScrollablePane', window renderer 'Falagard/ScrollablePane' Look'N'Feel 'OgreTray/ScrollablePane' and RenderEffect ''. (0077CF80)
19/02/2022 15:06:20 (Std) 	Creating falagard mapping for type 'OgreTray/ListHeaderSegment' using base type 'CEGUI/ListHeaderSegment', window renderer 'Falagard/ListHeaderSegment' Look'N'Feel 'OgreTray/ListHeaderSegment' and RenderEffect ''. (0077CF80)
19/02/2022 15:06:20 (Std) 	Creating falagard mapping for type 'OgreTray/ListHeader' using base type 'CEGUI/ListHeader', window renderer 'Falagard/ListHeader' Look'N'Feel 'OgreTray/ListHeader' and RenderEffect ''. (0077CF80)
19/02/2022 15:06:20 (Std) 	Creating falagard mapping for type 'OgreTray/MultiColumnList' using base type 'CEGUI/MultiColumnList', window renderer 'Falagard/MultiColumnList' Look'N'Feel 'OgreTray/MultiColumnList' and RenderEffect ''. (0077CF80)
19/02/2022 15:06:20 (Std) 	Creating falagard mapping for type 'OgreTray/MenuItem' using base type 'CEGUI/MenuItem', window renderer 'Falagard/MenuItem' Look'N'Feel 'OgreTray/MenuItem' and RenderEffect ''. (0077CF80)
19/02/2022 15:06:20 (Std) 	Creating falagard mapping for type 'OgreTray/Menubar' using base type 'CEGUI/Menubar', window renderer 'Falagard/Menubar' Look'N'Feel 'OgreTray/Menubar' and RenderEffect ''. (0077CF80)
19/02/2022 15:06:20 (Std) 	Creating falagard mapping for type 'OgreTray/PopupMenu' using base type 'CEGUI/PopupMenu', window renderer 'Falagard/PopupMenu' Look'N'Feel 'OgreTray/PopupMenu' and RenderEffect ''. (0077CF80)
19/02/2022 15:06:20 (Std) 	Creating falagard mapping for type 'OgreTray/TabButton' using base type 'CEGUI/TabButton', window renderer 'Falagard/TabButton' Look'N'Feel 'OgreTray/TabButton' and RenderEffect ''. (0077CF80)
19/02/2022 15:06:20 (Std) 	Creating falagard mapping for type 'OgreTray/TabButtonPane' using base type 'DefaultWindow', window renderer 'Falagard/Default' Look'N'Feel 'OgreTray/TabButtonPane' and RenderEffect ''. (0077CF80)
19/02/2022 15:06:20 (Std) 	Creating falagard mapping for type 'OgreTray/TabContentPane' using base type 'DefaultWindow', window renderer 'Falagard/Default' Look'N'Feel 'OgreTray/TabContentPane' and RenderEffect ''. (0077CF80)
19/02/2022 15:06:20 (Std) 	Creating falagard mapping for type 'OgreTray/TabControl' using base type 'CEGUI/TabControl', window renderer 'Falagard/TabControl' Look'N'Feel 'OgreTray/TabControl' and RenderEffect ''. (0077CF80)
19/02/2022 15:06:20 (Std) 	Creating falagard mapping for type 'OgreTray/BG' using base type 'DefaultWindow', window renderer 'Falagard/Default' Look'N'Feel 'OgreTray/BGTest' and RenderEffect ''. (0077CF80)
19/02/2022 15:06:20 (Std) 	Started creation of Scheme from XML specification:
19/02/2022 15:06:20 (Std) 	---- CEGUI GUIScheme name: VanillaSkin
19/02/2022 15:06:20 (Std) 	Started creation of Imageset from XML specification:
19/02/2022 15:06:20 (Std) 	---- CEGUI Imageset name: Vanilla-Images
19/02/2022 15:06:20 (Std) 	---- Source texture file: vanilla.tga in resource group: (Default)
19/02/2022 15:06:20 (Std) 	===== Falagard 'root' element: look and feel parsing begins =====
19/02/2022 15:06:20 (Std) 	===== Look and feel parsing completed =====
19/02/2022 15:06:20 (Std) 	No window renderer factories specified for module 'CEGUIFalagardWRBase' - adding all available factories...
19/02/2022 15:06:20 (Std) 	Creating falagard mapping for type 'Vanilla/Titlebar' using base type 'CEGUI/Titlebar', window renderer 'Falagard/Titlebar' Look'N'Feel 'Vanilla/Titlebar' and RenderEffect ''. (0077CF80)
19/02/2022 15:06:20 (Std) 	Creating falagard mapping for type 'Vanilla/Button' using base type 'CEGUI/PushButton', window renderer 'Falagard/Button' Look'N'Feel 'Vanilla/Button' and RenderEffect ''. (0077CF80)
19/02/2022 15:06:20 (Std) 	Creating falagard mapping for type 'Vanilla/FrameWindow' using base type 'CEGUI/FrameWindow', window renderer 'Falagard/FrameWindow' Look'N'Feel 'Vanilla/FrameWindow' and RenderEffect ''. (0077CF80)
19/02/2022 15:06:20 (Std) 	Creating falagard mapping for type 'Vanilla/Editbox' using base type 'CEGUI/Editbox', window renderer 'Falagard/Editbox' Look'N'Feel 'Vanilla/Editbox' and RenderEffect ''. (0077CF80)
19/02/2022 15:06:20 (Std) 	Creating falagard mapping for type 'Vanilla/VerticalScrollbarThumb' using base type 'CEGUI/Thumb', window renderer 'Falagard/Button' Look'N'Feel 'Vanilla/VerticalScrollbarThumb' and RenderEffect ''. (0077CF80)
19/02/2022 15:06:20 (Std) 	Creating falagard mapping for type 'Vanilla/VerticalScrollbar' using base type 'CEGUI/Scrollbar', window renderer 'Falagard/Scrollbar' Look'N'Feel 'Vanilla/VerticalScrollbar' and RenderEffect ''. (0077CF80)
19/02/2022 15:06:20 (Std) 	Creating falagard mapping for type 'Vanilla/HorizontalScrollbarThumb' using base type 'CEGUI/Thumb', window renderer 'Falagard/Button' Look'N'Feel 'Vanilla/HorizontalScrollbarThumb' and RenderEffect ''. (0077CF80)
19/02/2022 15:06:20 (Std) 	Creating falagard mapping for type 'Vanilla/HorizontalScrollbar' using base type 'CEGUI/Scrollbar', window renderer 'Falagard/Scrollbar' Look'N'Feel 'Vanilla/HorizontalScrollbar' and RenderEffect ''. (0077CF80)
19/02/2022 15:06:20 (Std) 	Creating falagard mapping for type 'Vanilla/StaticImage' using base type 'DefaultWindow', window renderer 'Falagard/StaticImage' Look'N'Feel 'Vanilla/StaticImage' and RenderEffect ''. (0077CF80)
19/02/2022 15:06:20 (Std) 	Creating falagard mapping for type 'Vanilla/StaticText' using base type 'DefaultWindow', window renderer 'Falagard/StaticText' Look'N'Feel 'Vanilla/StaticText' and RenderEffect ''. (0077CF80)
19/02/2022 15:06:20 (Std) 	Creating falagard mapping for type 'Vanilla/Listbox' using base type 'CEGUI/Listbox', window renderer 'Falagard/Listbox' Look'N'Feel 'Vanilla/Listbox' and RenderEffect ''. (0077CF80)
19/02/2022 15:06:20 (Std) 	Creating falagard mapping for type 'Vanilla/MultiLineEditbox' using base type 'CEGUI/MultiLineEditbox', window renderer 'Falagard/MultiLineEditbox' Look'N'Feel 'Vanilla/MultiLineEditbox' and RenderEffect ''. (0077CF80)
19/02/2022 15:06:20 (Std) 	Creating falagard mapping for type 'Vanilla/ComboDropList' using base type 'CEGUI/ComboDropList', window renderer 'Falagard/Listbox' Look'N'Feel 'Vanilla/ComboDropList' and RenderEffect ''. (0077CF80)
19/02/2022 15:06:20 (Std) 	Creating falagard mapping for type 'Vanilla/Combobox' using base type 'CEGUI/Combobox', window renderer 'Falagard/Default' Look'N'Feel 'Vanilla/Combobox' and RenderEffect ''. (0077CF80)
19/02/2022 15:06:20 (Std) 	Creating falagard mapping for type 'Vanilla/ProgressBar' using base type 'CEGUI/ProgressBar', window renderer 'Falagard/ProgressBar' Look'N'Feel 'Vanilla/ProgressBar' and RenderEffect ''. (0077CF80)
19/02/2022 15:06:21 (Std) 	Attempting to create Imageset 'background' using image file 'Menue.jpg'.
19/02/2022 15:06:21 (Std) 	Attempting to create Imageset 'DejaVuSans-10_auto_glyph_images_ ' with texture only.
19/02/2022 15:06:22 (Std) 	---- Begining CEGUI System destruction ----
19/02/2022 15:06:22 (Std) 	WindowFactory for 'CEGUI/Tree' windows removed. (00EA7078)
19/02/2022 15:06:22 (Std) 	Deleted WindowFactory for 'CEGUI/Tree' windows.
19/02/2022 15:06:22 (Std) 	WindowFactory for 'CEGUI/Thumb' windows removed. (00EA7270)
19/02/2022 15:06:22 (Std) 	Deleted WindowFactory for 'CEGUI/Thumb' windows.
19/02/2022 15:06:22 (Std) 	WindowFactory for 'CEGUI/Slider' windows removed. (00EA6D30)
19/02/2022 15:06:22 (Std) 	Deleted WindowFactory for 'CEGUI/Slider' windows.
19/02/2022 15:06:22 (Std) 	WindowFactory for 'CEGUI/Editbox' windows removed. (00EA7120)
19/02/2022 15:06:22 (Std) 	Deleted WindowFactory for 'CEGUI/Editbox' windows.
19/02/2022 15:06:22 (Std) 	WindowFactory for 'CEGUI/Listbox' windows removed. (00EA75B8)
19/02/2022 15:06:22 (Std) 	Deleted WindowFactory for 'CEGUI/Listbox' windows.
19/02/2022 15:06:22 (Std) 	WindowFactory for 'CEGUI/Menubar' windows removed. (00EA6C88)
19/02/2022 15:06:22 (Std) 	Deleted WindowFactory for 'CEGUI/Menubar' windows.
19/02/2022 15:06:22 (Std) 	WindowFactory for 'CEGUI/Spinner' windows removed. (00EA7858)
19/02/2022 15:06:22 (Std) 	Deleted WindowFactory for 'CEGUI/Spinner' windows.
19/02/2022 15:06:22 (Std) 	WindowFactory for 'CEGUI/Tooltip' windows removed. (00EA7A50)
19/02/2022 15:06:22 (Std) 	Deleted WindowFactory for 'CEGUI/Tooltip' windows.
19/02/2022 15:06:22 (Std) 	WindowFactory for 'DefaultWindow' windows removed. (00E9DD80)
19/02/2022 15:06:22 (Std) 	Deleted WindowFactory for 'DefaultWindow' windows.
19/02/2022 15:06:22 (Std) 	WindowFactory for 'DragContainer' windows removed. (00E9DE28)
19/02/2022 15:06:22 (Std) 	Deleted WindowFactory for 'DragContainer' windows.
19/02/2022 15:06:22 (Std) 	WindowFactory for 'CEGUI/Checkbox' windows removed. (00EA5ED8)
19/02/2022 15:06:22 (Std) 	Deleted WindowFactory for 'CEGUI/Checkbox' windows.
19/02/2022 15:06:22 (Std) 	WindowFactory for 'CEGUI/Combobox' windows removed. (00EA6918)
19/02/2022 15:06:22 (Std) 	Deleted WindowFactory for 'CEGUI/Combobox' windows.
19/02/2022 15:06:22 (Std) 	WindowFactory for 'CEGUI/GroupBox' windows removed. (00EA6F28)
19/02/2022 15:06:22 (Std) 	Deleted WindowFactory for 'CEGUI/GroupBox' windows.
19/02/2022 15:06:22 (Std) 	WindowFactory for 'CEGUI/MenuItem' windows removed. (00EA6FD0)
19/02/2022 15:06:22 (Std) 	Deleted WindowFactory for 'CEGUI/MenuItem' windows.
19/02/2022 15:06:22 (Std) 	WindowFactory for 'CEGUI/Titlebar' windows removed. (00EA7468)
19/02/2022 15:06:22 (Std) 	Deleted WindowFactory for 'CEGUI/Titlebar' windows.
19/02/2022 15:06:22 (Std) 	WindowFactory for 'CEGUI/ItemEntry' windows removed. (00EA7318)
19/02/2022 15:06:22 (Std) 	Deleted WindowFactory for 'CEGUI/ItemEntry' windows.
19/02/2022 15:06:22 (Std) 	WindowFactory for 'CEGUI/PopupMenu' windows removed. (00EA6BE0)
19/02/2022 15:06:22 (Std) 	Deleted WindowFactory for 'CEGUI/PopupMenu' windows.
19/02/2022 15:06:22 (Std) 	WindowFactory for 'CEGUI/Scrollbar' windows removed. (00EA73C0)
19/02/2022 15:06:22 (Std) 	Deleted WindowFactory for 'CEGUI/Scrollbar' windows.
19/02/2022 15:06:22 (Std) 	WindowFactory for 'CEGUI/TabButton' windows removed. (00EA71C8)
19/02/2022 15:06:22 (Std) 	Deleted WindowFactory for 'CEGUI/TabButton' windows.
19/02/2022 15:06:22 (Std) 	WindowFactory for 'CEGUI/ListHeader' windows removed. (00EA6B38)
19/02/2022 15:06:22 (Std) 	Deleted WindowFactory for 'CEGUI/ListHeader' windows.
19/02/2022 15:06:22 (Std) 	WindowFactory for 'CEGUI/PushButton' windows removed. (00EA67C8)
19/02/2022 15:06:22 (Std) 	Deleted WindowFactory for 'CEGUI/PushButton' windows.
19/02/2022 15:06:22 (Std) 	WindowFactory for 'CEGUI/TabControl' windows removed. (00EA6DD8)
19/02/2022 15:06:22 (Std) 	Deleted WindowFactory for 'CEGUI/TabControl' windows.
19/02/2022 15:06:22 (Std) 	WindowFactory for 'ClippedContainer' windows removed. (00EA5E30)
19/02/2022 15:06:22 (Std) 	Deleted WindowFactory for 'ClippedContainer' windows.
19/02/2022 15:06:22 (Std) 	WindowFactory for 'CEGUI/FrameWindow' windows removed. (00EA77B0)
19/02/2022 15:06:22 (Std) 	Deleted WindowFactory for 'CEGUI/FrameWindow' windows.
19/02/2022 15:06:22 (Std) 	WindowFactory for 'CEGUI/ItemListbox' windows removed. (00EA6E80)
19/02/2022 15:06:22 (Std) 	Deleted WindowFactory for 'CEGUI/ItemListbox' windows.
19/02/2022 15:06:22 (Std) 	WindowFactory for 'CEGUI/ProgressBar' windows removed. (00EA79A8)
19/02/2022 15:06:22 (Std) 	Deleted WindowFactory for 'CEGUI/ProgressBar' windows.
19/02/2022 15:06:22 (Std) 	WindowFactory for 'CEGUI/RadioButton' windows removed. (00EA6870)
19/02/2022 15:06:22 (Std) 	Deleted WindowFactory for 'CEGUI/RadioButton' windows.
19/02/2022 15:06:22 (Std) 	WindowFactory for 'ScrolledContainer' windows removed. (00EA5D88)
19/02/2022 15:06:22 (Std) 	Deleted WindowFactory for 'ScrolledContainer' windows.
19/02/2022 15:06:22 (Std) 	WindowFactory for 'CEGUI/ComboDropList' windows removed. (00EA69C0)
19/02/2022 15:06:22 (Std) 	Deleted WindowFactory for 'CEGUI/ComboDropList' windows.
19/02/2022 15:06:22 (Std) 	WindowFactory for 'GridLayoutContainer' windows removed. (00EA7BF8)
19/02/2022 15:06:22 (Std) 	Deleted WindowFactory for 'GridLayoutContainer' windows.
19/02/2022 15:06:22 (Std) 	WindowFactory for 'CEGUI/ScrollablePane' windows removed. (00EA7510)
19/02/2022 15:06:22 (Std) 	Deleted WindowFactory for 'CEGUI/ScrollablePane' windows.
19/02/2022 15:06:22 (Std) 	WindowFactory for 'CEGUI/MultiColumnList' windows removed. (00EA7708)
19/02/2022 15:06:22 (Std) 	Deleted WindowFactory for 'CEGUI/MultiColumnList' windows.
19/02/2022 15:06:22 (Std) 	WindowFactory for 'CEGUI/MultiLineEditbox' windows removed. (00EA7900)
19/02/2022 15:06:22 (Std) 	Deleted WindowFactory for 'CEGUI/MultiLineEditbox' windows.
19/02/2022 15:06:22 (Std) 	WindowFactory for 'CEGUI/ListHeaderSegment' windows removed. (00EA7660)
19/02/2022 15:06:22 (Std) 	Deleted WindowFactory for 'CEGUI/ListHeaderSegment' windows.
19/02/2022 15:06:22 (Std) 	WindowFactory for 'VerticalLayoutContainer' windows removed. (00EA8DB0)
19/02/2022 15:06:22 (Std) 	Deleted WindowFactory for 'VerticalLayoutContainer' windows.
19/02/2022 15:06:22 (Std) 	WindowFactory for 'HorizontalLayoutContainer' windows removed. (00EA85D0)
19/02/2022 15:06:22 (Std) 	Deleted WindowFactory for 'HorizontalLayoutContainer' windows.
19/02/2022 15:06:22 (Std) 	---- Begining cleanup of GUI Scheme system ----
19/02/2022 15:06:22 (Std) 	WindowRendererFactory for 'Falagard/Button' WindowRenderers removed. (00EA8288)
19/02/2022 15:06:22 (Std) 	Deleted WindowRendererFactory for 'Falagard/Button' WindowRenderers.
19/02/2022 15:06:22 (Std) 	WindowRendererFactory for 'Falagard/Default' WindowRenderers removed. (00EA8FA8)
19/02/2022 15:06:22 (Std) 	Deleted WindowRendererFactory for 'Falagard/Default' WindowRenderers.
19/02/2022 15:06:22 (Std) 	WindowRendererFactory for 'Falagard/Editbox' WindowRenderers removed. (00EA8C60)
19/02/2022 15:06:22 (Std) 	Deleted WindowRendererFactory for 'Falagard/Editbox' WindowRenderers.
19/02/2022 15:06:22 (Std) 	WindowRendererFactory for 'Falagard/FrameWindow' WindowRenderers removed. (00EA7DF0)
19/02/2022 15:06:22 (Std) 	Deleted WindowRendererFactory for 'Falagard/FrameWindow' WindowRenderers.
19/02/2022 15:06:22 (Std) 	WindowRendererFactory for 'Falagard/ItemEntry' WindowRenderers removed. (00EA8330)
19/02/2022 15:06:22 (Std) 	Deleted WindowRendererFactory for 'Falagard/ItemEntry' WindowRenderers.
19/02/2022 15:06:22 (Std) 	WindowRendererFactory for 'Falagard/ListHeader' WindowRenderers removed. (00EA8D08)
19/02/2022 15:06:22 (Std) 	Deleted WindowRendererFactory for 'Falagard/ListHeader' WindowRenderers.
19/02/2022 15:06:22 (Std) 	WindowRendererFactory for 'Falagard/ListHeaderSegment' WindowRenderers removed. (00EA7E98)
19/02/2022 15:06:22 (Std) 	Deleted WindowRendererFactory for 'Falagard/ListHeaderSegment' WindowRenderers.
19/02/2022 15:06:22 (Std) 	WindowRendererFactory for 'Falagard/Listbox' WindowRenderers removed. (00EA83D8)
19/02/2022 15:06:22 (Std) 	Deleted WindowRendererFactory for 'Falagard/Listbox' WindowRenderers.
19/02/2022 15:06:22 (Std) 	WindowRendererFactory for 'Falagard/Menubar' WindowRenderers removed. (00EA8090)
19/02/2022 15:06:22 (Std) 	Deleted WindowRendererFactory for 'Falagard/Menubar' WindowRenderers.
19/02/2022 15:06:22 (Std) 	WindowRendererFactory for 'Falagard/MenuItem' WindowRenderers removed. (00EA8138)
19/02/2022 15:06:22 (Std) 	Deleted WindowRendererFactory for 'Falagard/MenuItem' WindowRenderers.
19/02/2022 15:06:22 (Std) 	WindowRendererFactory for 'Falagard/MultiColumnList' WindowRenderers removed. (00EA81E0)
19/02/2022 15:06:22 (Std) 	Deleted WindowRendererFactory for 'Falagard/MultiColumnList' WindowRenderers.
19/02/2022 15:06:22 (Std) 	WindowRendererFactory for 'Falagard/MultiLineEditbox' WindowRenderers removed. (00EA92F0)
19/02/2022 15:06:22 (Std) 	Deleted WindowRendererFactory for 'Falagard/MultiLineEditbox' WindowRenderers.
19/02/2022 15:06:22 (Std) 	WindowRendererFactory for 'Falagard/PopupMenu' WindowRenderers removed. (00EA91A0)
19/02/2022 15:06:22 (Std) 	Deleted WindowRendererFactory for 'Falagard/PopupMenu' WindowRenderers.
19/02/2022 15:06:22 (Std) 	WindowRendererFactory for 'Falagard/ProgressBar' WindowRenderers removed. (00EA9A28)
19/02/2022 15:06:22 (Std) 	Deleted WindowRendererFactory for 'Falagard/ProgressBar' WindowRenderers.
19/02/2022 15:06:22 (Std) 	WindowRendererFactory for 'Falagard/ScrollablePane' WindowRenderers removed. (00EA9830)
19/02/2022 15:06:22 (Std) 	Deleted WindowRendererFactory for 'Falagard/ScrollablePane' WindowRenderers.
19/02/2022 15:06:22 (Std) 	WindowRendererFactory for 'Falagard/Scrollbar' WindowRenderers removed. (00EA98D8)
19/02/2022 15:06:22 (Std) 	Deleted WindowRendererFactory for 'Falagard/Scrollbar' WindowRenderers.
19/02/2022 15:06:22 (Std) 	WindowRendererFactory for 'Falagard/Slider' WindowRenderers removed. (00EA9980)
19/02/2022 15:06:22 (Std) 	Deleted WindowRendererFactory for 'Falagard/Slider' WindowRenderers.
19/02/2022 15:06:22 (Std) 	WindowRendererFactory for 'Falagard/Static' WindowRenderers removed. (00EA9788)
19/02/2022 15:06:22 (Std) 	Deleted WindowRendererFactory for 'Falagard/Static' WindowRenderers.
19/02/2022 15:06:22 (Std) 	WindowRendererFactory for 'Falagard/StaticImage' WindowRenderers removed. (00EA9AD0)
19/02/2022 15:06:22 (Std) 	Deleted WindowRendererFactory for 'Falagard/StaticImage' WindowRenderers.
19/02/2022 15:06:22 (Std) 	WindowRendererFactory for 'Falagard/StaticText' WindowRenderers removed. (00EA90F8)
19/02/2022 15:06:22 (Std) 	Deleted WindowRendererFactory for 'Falagard/StaticText' WindowRenderers.
19/02/2022 15:06:22 (Std) 	WindowRendererFactory for 'Falagard/SystemButton' WindowRenderers removed. (00EA94E8)
19/02/2022 15:06:22 (Std) 	Deleted WindowRendererFactory for 'Falagard/SystemButton' WindowRenderers.
19/02/2022 15:06:22 (Std) 	WindowRendererFactory for 'Falagard/TabButton' WindowRenderers removed. (00EA9248)
19/02/2022 15:06:22 (Std) 	Deleted WindowRendererFactory for 'Falagard/TabButton' WindowRenderers.
19/02/2022 15:06:22 (Std) 	WindowRendererFactory for 'Falagard/TabControl' WindowRenderers removed. (00EA9398)
19/02/2022 15:06:22 (Std) 	Deleted WindowRendererFactory for 'Falagard/TabControl' WindowRenderers.
19/02/2022 15:06:22 (Std) 	WindowRendererFactory for 'Falagard/Titlebar' WindowRenderers removed. (00EA9440)
19/02/2022 15:06:22 (Std) 	Deleted WindowRendererFactory for 'Falagard/Titlebar' WindowRenderers.
